"3rd Convocation, August 2nd, 2014 - Full Coverage",12,Cloth distribution drive by NYASA at Palaj,21,"Our Athletics team participated in PETRO CUP 2015 held at PDPU Campus, Gandhinagar. The team shown a fabulous performance by winning 2 Gold, 3 silver and 2 Bronze medals.

Performance details are as follow:

1. Taruna Yadav won Gold Medal in Discus Throw, Silver Medal in Shot-put and Bronze Medal in Javelin Throw.

2. Pradeep Diwakar won Silver Medal in Discus Throw and Bronze Medal in Shot- put.

3. Aditya Shah won Gold Medal in Triple Jump.

4. Sampada Gharpure won Silver Medal in Javelin Throw.",98,"October 14-15, 2012",0
,,,,,,,
http://www.thehindubusinessline.com/industry-and-economy/education/nielsen-signs-mou-with-iitgandhinagar/article6284328.ece,11,"At its worst, journalism can be full of sound and fury signifying little or nothing. Far too often, the love life of a Hollywood actor gains more attention than drought in southern Africa. Therefore, Fair Observer, the United Nations Foundation and IIT Gandhinagar have got together to train students and young journalists (aged 18-25) to focus on substantive issues such as water, health and poverty eradication.

The Voices of the World Program will inspire young minds from around the world to tell their own stories regarding these issues. A community of 300 students from six countries—the United States, Brazil, Morocco, Kenya, India and Finland—will participate in this program. They will learn the tools of the trade of good journalism, which will enable them to tell compelling stories to a global audience.",77,"Prof S.P. Mehrotra, Visiting Professor, Materials Science and Engineering, Professor -in- Charge, External Relations and also Dean, Research and Development, IITGN shall be receiving this year's National Metallurgist Award (Research & Academia).

Our Congratulations and Compliments to Prof Mehrotra , IITGN is proud of his achievements !",102,nan,0
,,,,,,,
http://www.business-standard.com/article/current-affairs/iit-gn-signs-mou-with-nielsen-to-provide-global-opportunities-to-its-students-114080501316_1.html,17,"IIT Gandhinagar fraternity congratulates Professor Surjeet Kour for having received the  grant from  the Science and Engineering Research Board (SERB)  for the project entitled,""On automorphisms of finite group"".",26,nan,183,nan,2
,,,,,,,
nan,12,"IIT Gandhinagar fraternity congratulates Professor Sanjaykumar  Amrutiya for having received the  grant from  the Science and Engineering Research Board (SERB)  for the project entitled,""Geometry of moduli of real parabolic bundles"".",33,"These IITians left plush jobs to turn entrepreneurs
#iit #iitgn #iitgandhinagar",127,nan,0
,,,,,,,
"http://epaper.dnaindia.com/story.aspx?id=52713&boxid=137086&ed_date=2014-08-03&ed_code=1310005&ed_page=3
#IITGN #iit #iitgandhinagar",12,"On 17 February 2016, Passport to India held a series of collaborative workshops on increasing U.S. student and intern mobility to India.

Following the workshops, U.S. Ambassador Richard Verma hosted a special reception at his home, the Roosevelt House, to honor the workshop attendees along with other Higher Education Stakeholders and Passport to India Partners. 

IIT Gandhinagar was represented at the event by Prof. S. P. Mehrotra.",20,"Industry Open house: An opportunity to engage the Institute on a broader level and to provide Industry participants exposure to IIT Gandhinagar’s expertise, infrastructure and capabilities.",87,nan,3
,,,,,,,
"http://articles.economictimes.indiatimes.com/2014-08-03/news/52385614_1_indian-institute-lt-md-m-tech
#iitgn #iitgandhinagar #iit",19,"Discipline of Mathematics, IIT Gandhinagar is organizing International School on Computer Algebra called COCOA 2016 from February 22 to February 26, 2016. This is the ninth one in the series of COCOA schools, which started in Italy in the year 1999. This is the first time this school is being held in India. 

IITGN Contact: Professor Indranath Sengupta 

http://www.iitgn.ac.in/COCOA-2016/",27,"Our Cleanliness campaign which was launched in 2011 as a part of the Foundation Programme for the new BTech students continued to impart a strong sense of social responsibility among the students and people around the campus. Like every year, Ahmedabad Mirror continued to support this initiative by conveying the message to its readers. Here is a copy of this year's report published on July 25, 2014 (Friday).
#socialresponsibility #cleanliness #IITGN #IIT #bettercitizen",93,nan,0
,,,,,,,
"http://www.financialexpress.com/news/go-and-study-abroad-but-do-come-back-to-india-says-landt-md-krishnamurthy-venkataramanan/1275852
#iit #iitgn #iitgandhinagar #studyabroad",16,IIT <U+0917><U+093E><U+0902><U+0927><U+0940><U+0928><U+0917><U+0930> <U+092E><U+0947><U+0902> <U+092E><U+093E><U+0924><U+0943><U+092D><U+093E><U+0937><U+093E> <U+0926><U+093F><U+0935><U+0938> <U+0938><U+092E><U+093E><U+0930><U+094B><U+0939> !!,76,nan,86,IITGN - Ricoh Innovations project,2
,,,,,,,
"http://timesofindia.indiatimes.com/City/Ahmedabad/20-Gujaratis-among-students-awarded-degrees-at-IIT-Gandhinagar-convocation/articleshow/39555430.cms
#iitgn #iit #IITGandhinagar",15,"Campus Feature: Hiking the campus

The buildings of IIT Gandhinagar campus have a set a new landmark in construction with their crafty architecture and state of art construction technology. However, that is not all the campus has to offer. There are a lot of hidden scenic hikes in and around the campus, waiting to be explored. The hike along under construction scenic drive full of colorful peacocks is a must go. The hike to dry Sabarmati river bed through ravines is adventurous, but can be challenging. In the evenings, you might be lucky to spot a Nilgai. The farms surrounding the campus are alluring with lush green cover in this season.",46,"The construction of its sustainable and eco-friendly campus at IIT Gandhinagar involves environment-friendly processes. Instead of chopping down the fully grown trees that grow withing the area where construction is to be done, the institute transplants them along the footpaths around the campus.
#iit #iitgn #iitgandhinagar #campus #ecofriendly,",149,"The Foundation Stone Laying Ceremony of IIT Gandhinagar which was originally scheduled for Saturday, September 22, 2012, stands postponed to a later date.",1
,,,,,,,
News about IITGN published in Deccan Herald,17,"Dishaa Cup - A Cricket Tournament at IIT Gandhinagar organized to motivate the support staff, an integral part and lifeline of the institute. There are six IITGN teams participating in the tournament:

SWACCHATA - House Keeping 
SURAKSHA - Security 
SAHYOG - Office Boys
AAVAGAMAN - Transport Department
URJA - Mess Workers 
RAKHRAKHAV - Maintenance Department

Come and support your favorites!! Organizers: Dinesh Parmar, Atul Bhargav, and Rupak Banerjee! Chief Guest Mohnish Parmar, cricketer with India-A and KKR.",67,"Two students of Indian Institute of Technology Gandhinagar (IITGN) - Anurag Pillutla and Om Margaj (L to R), have been offered Scholarship Grants of USD2250 each annually for two years by the philanthropic organization of General Electric (GE) called 'GE Foundation'. The scholarship aims to support students' to continue their participation in community service activities.
#Communityservices #IITGN #scholarship #IIT",153,IIT Gandhinagar has collaborated with Aadhar as Venue partner for TheHeritageFilmFestival,2
,,,,,,,
nan,10,"Campus Feature: Year 2015 - Race to the finishing line 

Here are some pictures taken on 9th January 2015 of the Palaj campus as it was rising slowly from mud and concrete. 

""No visitor to the campus believed at that time that we could start classes in Palaj in July 2015. There were no lights and we would drive on dirt and mud filled roads. Kudos to the construction team for the speed with which they were able to deliver the campus in a shape, that included moving all the classes and occupying all hostels by July 2015. Incredible!"" (Professor Harish P.M.)",40,"Instead of corporate jobs, students of IIT Gandhinagar choose to teach poor village kids.
#entrepreneur #socialsector #IITGN #IITGandhinagar #IIT",108,nan,3
,,,,,,,
http://epaperbeta.timesofindia.com/Article.aspx?eid=31805&articlexml=Futuristic-show-by-interns-at-IIT-Gn-12072014004041,9,"Health Committee, IIT Gandhinagar organized a first aid training camp for security personnel and student representatives.",35,A team of six students of IIT Gandhinagar have designed a water purifier that uses UV and solar power technologies to purify water.,109,New video in the IITGN1 YouTube channel,3
,,,,,,,
"Study at IIT Gandhinagar (IITGN) reveals interesting characteristics of spread of dengue. Published in Times of India on July 3, 2014.
#dengue #iitgn #research #iit",17,"A unique and fun-filled medical camp at IIT Gandhinagar, reported by IBN Live.",21,nan,283,"The Coding Club is organizing a Hackathon on web-design. It is an introduction to the basic concepts of HTML, CSS and JavaScript that are essential to create web pages. By the end of the event you will have created a simple web page for yourself. 

Date: 24th August 2012
Time: 9:00 pm - 1:00 am
Venue: Computer Lab, Shed – 3
Languages: HTML, CSS and JavaScript
Prerequisites: None
Objective: Create a website about yourself.

The event is open to the entire IITGN community.",3
